time,seconds_elapsed,z,y,x
1721411579348591400,3.52559130859375,-0.061598777770996094,0.741301417350769,0.43397942185401917
1721411579361468700,3.53846875,-0.13968276977539062,0.6951959133148193,0.32284459471702576
1721411579374324200,3.55132421875,-0.3559913635253906,0.5629605054855347,0.14499858021736145
1721411579387182800,3.564182861328125,-0.5307073593139648,0.4196133613586426,0.0009825825691223145
1721411579400041700,3.577041748046875,-0.5741415023803711,0.3155430555343628,-0.12677308917045593
1721411579412883700,3.5898837890625,-0.49855804443359375,0.08719992637634277,-0.21871459484100342
1721411579425746700,3.60274658203125,-0.4039926528930664,-0.1008148193359375,-0.18419310450553894
1721411579438603800,3.615603759765625,-0.39583683013916016,-0.04050135612487793,-0.1910724937915802
1721411579451462400,3.62846240234375,-0.4008054733276367,0.09029662609100342,-0.10466557741165161
1721411579464321000,3.641321044921875,-0.44888973236083984,0.3814079761505127,0.027500122785568237
1721411579477185500,3.654185546875,-0.4674816131591797,0.6616147756576538,0.11637887358665466
1721411579490037000,3.667037109375,-0.33461570739746094,0.9162204265594482,0.19295349717140198
1721411579502896600,3.679896728515625,-0.1584920883178711,1.0771582126617432,0.19598916172981262
1721411579515766300,3.692766357421875,-0.016196250915527344,1.0837126970291138,0.19988244771957397
1721411579528611600,3.705611572265625,0.22878742218017578,1.1600289344787598,0.21955539286136627
1721411579541472300,3.71847216796875,0.46616172790527344,1.033997654914856,0.24134144186973572
1721411579554332000,3.731331787109375,0.7427234649658203,0.8334910869598389,0.16862984001636505
1721411579567188500,3.7441884765625,0.9693975448608398,0.5265499353408813,0.04716584086418152
1721411579580048400,3.75704833984375,1.0846576690673828,0.26783645153045654,-0.07859495282173157
1721411579592907000,3.769906982421875,0.9671602249145508,0.1695232391357422,-0.2338813841342926
1721411579605759500,3.782759521484375,0.7934322357177734,0.07957935333251953,-0.2957288920879364
1721411579618625800,3.795625732421875,0.7310523986816406,-0.1374824047088623,-0.1881612241268158
1721411579631484200,3.808484130859375,0.8932962417602539,-0.4409216642379761,-0.1674654334783554
1721411579644340500,3.821340576171875,1.0050640106201172,-0.8986787796020508,-0.17873354256153107
1721411579657199600,3.83419970703125,0.9221439361572266,-1.4506375789642334,-0.2358269989490509
1721411579670058200,3.847058349609375,0.6340141296386719,-1.5224946737289429,-0.31171661615371704
1721411579682916600,3.85991650390625,0.26019859313964844,-1.560807228088379,-0.14439183473587036
1721411579695775700,3.872775634765625,0.11648273468017578,-1.230717420578003,0.04978172481060028
1721411579708634000,3.885634033203125,0.1486186981201172,-0.9398919343948364,0.27843761444091797
1721411579721487000,3.898487060546875,0.3760690689086914,-0.7078542709350586,0.40069276094436646
1721411579734366000,3.911365966796875,0.5629663467407227,-0.7040610313415527,0.4051310122013092
1721411579747222300,3.92422216796875,0.5420389175415039,-0.6930065155029297,0.2684629559516907
1721411579760066800,3.93706689453125,0.22914505004882812,-0.948434591293335,0.09288918972015381
1721411579772929800,3.9499296875,-0.0982980728149414,-1.1155962944030762,-0.06201992928981781
1721411579785789400,3.96278955078125,-0.3971900939941406,-1.1360957622528076,-0.13003255426883698
1721411579798659300,3.975659423828125,-0.5704107284545898,-0.9901002645492554,-0.19846290349960327
1721411579811499500,3.98849951171875,-0.6194076538085938,-0.6927636861801147,-0.22730395197868347
1721411579824361200,4.001361328125,-0.5858526229858398,-0.4361135959625244,-0.12928670644760132
1721411579837220600,4.014220703125,-0.6049394607543945,-0.1860513687133789,0.04901018738746643
1721411579850078000,4.027077880859375,-0.6103401184082031,0.054486751556396484,0.27941280603408813
1721411579862934500,4.0399345703125,-0.48128414154052734,0.4583780765533447,0.5968111753463745
1721411579875795500,4.05279541015625,-0.2647237777709961,0.885185718536377,0.7853135466575623
1721411579888654000,4.065654052734375,-0.05286979675292969,0.9693598747253418,0.847318708896637
1721411579901509600,4.078509521484375,0.21170616149902344,0.8317432403564453,0.7308441996574402
1721411579914385000,4.091385009765625,0.4473123550415039,0.5280463695526123,0.545319676399231
1721411579927244300,4.104244384765625,0.549189567565918,0.11399269104003906,0.3840678036212921
1721411579940086800,4.117086669921875,0.4671144485473633,-0.22789299488067627,0.25770509243011475
1721411579952959500,4.12995947265625,0.2641420364379883,-0.44965946674346924,0.1365579515695572
1721411579965827000,4.1428271484375,-0.04567146301269531,-0.48490631580352783,0.018537044525146484
1721411579978674400,4.15567431640625,-0.3334484100341797,-0.43285274505615234,-0.09202149510383606
1721411579991534000,4.1685341796875,-0.5775060653686523,-0.34948742389678955,-0.08192387223243713
1721411580004394000,4.18139404296875,-0.7693243026733398,-0.22712135314941406,-0.013332098722457886
1721411580017258500,4.194258544921875,-0.9051370620727539,-0.15971159934997559,0.12256217002868652
1721411580030098700,4.2070986328125,-0.9310741424560547,-0.09253048896789551,0.2745795249938965
1721411580042977000,4.21997705078125,-0.90460205078125,-0.004941701889038086,0.3885784447193146
